order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
63338,868,prior,63,1,12,2
1532387,868,prior,64,1,10,7
1651893,868,prior,65,1,16,7
582955,868,prior,66,6,20,5
2854836,868,prior,67,2,15,3
3226123,868,prior,68,6,19,4
1821043,868,prior,69,2,16,3
1465691,868,prior,70,5,12,3
2986309,868,prior,71,3,12,5
2249785,868,prior,72,6,7,3
2041387,868,prior,73,0,14,1
1091043,868,prior,74,2,11,2
1267443,868,prior,75,2,11,7
1358564,868,prior,76,6,17,4
2480754,868,prior,77,0,13,8
2396928,868,prior,78,5,7,5
552076,868,prior,79,6,8,1
225946,868,prior,80,4,10,5
990280,868,prior,81,2,14,5
1502500,868,prior,82,5,9,3
156177,868,prior,83,2,15,4
3144425,868,prior,84,0,14,5
2589677,868,prior,85,6,14,13
1963578,868,train,86,5,13,6
2840768,869,prior,1,0,13,
3028723,869,prior,2,0,9,7
2108985,869,prior,3,0,11,30
56741,869,prior,4,6,10,6
2864780,869,test,5,0,11,22
1139455,870,prior,1,4,8,
2984538,870,prior,2,6,9,9
2616991,870,prior,3,0,12,8
3279974,870,prior,4,6,11,6
3031198,870,prior,5,5,12,6
2374397,870,prior,6,6,11,15
2196705,870,prior,7,0,10,8
1928128,870,prior,8,0,11,7
1366506,870,prior,9,1,12,8
2673430,870,prior,10,6,9,5
2944207,870,prior,11,0,12,8
1019708,870,prior,12,5,8,12
1623394,870,prior,13,5,8,7
1122258,870,prior,14,5,6,7
3197037,870,prior,15,5,7,7
1760811,870,prior,16,2,12,18
2909378,870,prior,17,6,14,11
2967262,870,prior,18,6,16,7
1693981,870,prior,19,0,10,8
2868261,870,prior,20,3,8,10
170663,870,prior,21,5,15,9
2121737,870,prior,22,0,8,9
2446690,870,prior,23,6,8,6
3186559,870,prior,24,5,6,6
1916412,870,prior,25,6,15,8
1525859,870,prior,26,1,10,9
2502510,870,prior,27,0,12,6
836486,870,prior,28,0,14,7
585650,870,prior,29,0,13,7
2739709,870,prior,30,2,9,9
1393177,870,prior,31,5,14,10
840071,870,prior,32,1,9,10
3073782,870,prior,33,1,12,7
1958131,870,prior,34,0,10,6
736872,870,prior,35,0,12,14
1615601,870,prior,36,5,12,5
2253318,870,prior,37,4,8,13
2864905,870,prior,38,5,12,8
1591222,870,prior,39,2,14,11
2258245,870,prior,40,0,10,5
2785565,870,prior,41,6,9,6
527996,870,prior,42,6,12,7
1229201,870,prior,43,6,10,7
720805,870,prior,44,6,10,7
2101491,870,test,45,5,12,6
2188504,871,prior,1,5,13,
295002,871,prior,2,5,9,28
434735,871,prior,3,4,20,27
3240233,871,prior,4,0,20,24
2722284,871,prior,5,0,21,30
1012473,871,prior,6,1,19,30
1984028,871,prior,7,3,21,30
3373111,871,train,8,0,20,30
1337357,872,prior,1,0,22,
1728179,872,prior,2,2,20,30
2045562,872,prior,3,3,22,15
2459620,872,prior,4,0,22,25
1526056,872,train,5,3,12,30
1888402,873,prior,1,2,7,
1744567,873,prior,2,0,12,5
183964,873,prior,3,0,10,7
1851256,873,prior,4,6,12,13
696790,873,prior,5,6,12,14
277830,873,prior,6,3,7,4
1699285,873,prior,7,4,7,8
3265327,873,prior,8,0,7,10
2144171,873,train,9,6,11,6
3086586,874,prior,1,0,16,
1377163,874,prior,2,0,23,7
2268954,874,prior,3,0,11,7
1576885,874,prior,4,2,21,9
3189634,874,prior,5,6,14,18
134023,874,prior,6,0,9,8
532532,874,prior,7,6,17,6
2300193,874,prior,8,0,12,8
101352,874,prior,9,0,16,7
2708288,874,prior,10,6,14,6
1320431,874,prior,11,6,17,7
1797386,874,prior,12,6,18,7
862510,874,prior,13,0,23,8
1088647,874,train,14,0,16,7
2926455,875,prior,1,1,12,
1083265,875,prior,2,1,14,14
3283594,875,prior,3,6,12,5
195564,875,prior,4,3,18,4
1534424,875,train,5,1,13,12
3251122,876,prior,1,5,12,
837776,876,prior,2,5,23,7
1579280,876,prior,3,2,19,30
211783,876,prior,4,1,11,20
2898328,876,test,5,3,14,2
1819019,877,prior,1,0,18,
512805,877,prior,2,0,16,7
784034,877,prior,3,0,11,30
1876612,877,prior,4,0,10,28
1478160,877,prior,5,5,10,30
981700,877,prior,6,0,15,9
1218542,877,prior,7,4,11,30
505449,877,prior,8,6,17,30
464596,877,prior,9,0,15,29
339260,877,prior,10,4,14,25
1117775,877,prior,11,1,17,18
2599034,877,prior,12,5,17,30
2308945,877,test,13,4,19,27
1131526,878,prior,1,0,17,
203835,878,prior,2,5,19,5
98673,878,prior,3,3,16,12
2897684,878,prior,4,2,14,6
1673351,878,prior,5,5,14,3
857304,878,prior,6,5,15,7
2980283,878,test,7,5,18,7
1920212,879,prior,1,0,14,
3059885,879,prior,2,1,16,8
1507046,879,prior,3,0,15,6
1075924,879,prior,4,4,10,4
724075,879,prior,5,3,16,6
1778286,879,prior,6,4,13,8
156592,879,prior,7,0,14,3
424597,879,prior,8,2,23,16
1200631,879,prior,9,2,13,14
3420440,879,prior,10,3,11,15
1077698,879,prior,11,6,16,10
3320915,879,prior,12,0,11,8
752692,879,prior,13,5,15,5
1008996,879,prior,14,1,14,10
2806098,879,prior,15,4,15,30
1087568,879,prior,16,2,12,12
1534375,879,prior,17,5,12,3
1536415,879,prior,18,0,12,9
625530,879,prior,19,1,13,1
2601726,879,prior,20,5,9,4
165613,879,prior,21,5,14,7
2172383,879,prior,22,0,9,2
2370842,879,prior,23,2,11,2
855708,879,prior,24,4,12,2
3128708,879,prior,25,4,10,7
2646218,879,prior,26,1,20,4
2469446,879,prior,27,3,11,23
65096,879,prior,28,5,5,9
784522,879,prior,29,3,16,5
1620453,879,prior,30,5,11,2
2845533,879,prior,31,2,13,4
119228,879,prior,32,6,1,4
2692221,879,prior,33,1,11,2
1521848,879,prior,34,3,7,2
2787737,879,prior,35,4,16,1
2759978,879,prior,36,2,11,5
2455137,879,prior,37,5,15,3
337871,879,prior,38,6,11,1
660824,879,prior,39,3,9,4
3330966,879,prior,40,0,7,4
844021,879,prior,41,3,14,10
2102464,879,prior,42,1,13,5
91538,879,prior,43,5,11,4
988061,879,prior,44,6,15,8
3409875,879,prior,45,0,14,1
1939859,879,prior,46,3,13,3
1683888,879,prior,47,6,9,3
1485483,879,prior,48,3,11,4
1067972,879,prior,49,1,15,5
531883,879,prior,50,4,14,3
1677653,879,prior,51,3,14,6
2713364,879,prior,52,6,10,10
1006131,879,prior,53,5,11,6
2806695,879,prior,54,1,13,10
489124,879,prior,55,4,14,3
2070001,879,prior,56,3,13,6
2376580,879,train,57,0,10,4
2012207,880,prior,1,5,20,
2023639,880,prior,2,2,0,4
1538740,880,prior,3,5,16,3
143603,880,prior,4,2,17,4
722533,880,prior,5,5,19,3
1792994,880,prior,6,6,16,1
1711412,880,prior,7,1,17,2
3285504,880,prior,8,3,16,2
1201411,880,prior,9,1,18,5
1973824,880,prior,10,4,13,3
3002478,880,prior,11,6,12,2
3293748,880,prior,12,0,10,1
2604173,880,prior,13,2,9,2
3379217,880,prior,14,4,12,2
2164669,880,prior,15,0,16,3
482610,880,prior,16,2,19,2
1026977,880,prior,17,4,12,2
1299383,880,prior,18,0,13,3
1404165,880,prior,19,2,13,2
835542,880,prior,20,3,18,1
2178972,880,prior,21,6,17,3
643555,880,prior,22,2,15,3
2518977,880,prior,23,5,16,3
2749346,880,prior,24,0,12,2
2068086,880,prior,25,2,16,2
1443456,880,prior,26,4,9,2
432263,880,prior,27,1,17,4
1958912,880,prior,28,3,18,2
1379493,880,prior,29,0,8,4
2745024,880,prior,30,1,20,1
270222,880,prior,31,3,19,2
2558770,880,prior,32,0,11,4
2267007,880,prior,33,2,17,2
1083247,880,prior,34,6,15,4
3026930,880,prior,35,2,14,3
2193263,880,prior,36,4,14,2
2207687,880,prior,37,0,9,3
3175573,880,prior,38,1,17,1
1616318,880,prior,39,5,15,4
2832228,880,prior,40,0,10,2
1244903,880,prior,41,1,15,1
2031437,880,prior,42,0,7,6
2662592,880,prior,43,4,8,4
322900,880,prior,44,5,17,1
1951335,880,prior,45,2,16,4
1643317,880,prior,46,5,17,3
1444487,880,prior,47,3,9,5
682149,880,prior,48,5,17,2
359311,880,prior,49,2,15,4
718132,880,train,50,4,11,30
3379670,881,prior,1,0,13,
593472,881,prior,2,3,16,10
281240,881,prior,3,3,16,21
2454113,881,prior,4,0,16,4
1312085,881,prior,5,1,17,30
2713449,881,prior,6,0,17,6
433838,881,prior,7,1,16,15
142406,881,prior,8,1,15,14
1693595,881,prior,9,2,15,8
703500,881,prior,10,3,15,30
3032774,881,prior,11,1,16,19
2446128,881,prior,12,3,16,9
2874311,881,prior,13,3,16,14
2854105,881,prior,14,1,16,5
2209890,881,prior,15,3,15,16
1381591,881,prior,16,2,16,6
2666692,881,prior,17,4,10,30
2716795,881,train,18,1,14,18
2492326,882,prior,1,4,0,
1015914,882,prior,2,5,12,30
1677092,882,prior,3,2,10,11
2514320,882,prior,4,1,13,6
26968,882,train,5,4,13,3
1478913,883,prior,1,0,17,
1516660,883,prior,2,4,12,18
2466906,883,prior,3,0,11,3
507179,883,prior,4,1,14,30
447435,883,prior,5,1,13,21
270755,883,prior,6,0,9,27
3108461,883,prior,7,4,12,30
3029360,883,prior,8,5,14,29
543798,883,prior,9,1,12,3
1422679,883,prior,10,1,12,7
3232435,883,prior,11,1,14,14
2630185,883,prior,12,0,12,20
1604634,883,train,13,2,14,9
509077,884,prior,1,6,11,
2440616,884,prior,2,4,18,19
3271252,884,prior,3,0,13,30
1666193,884,train,4,2,12,30
838736,885,prior,1,6,17,
2762370,885,prior,2,1,9,23
2674705,885,prior,3,5,17,11
1097486,885,prior,4,3,18,26
3102173,885,prior,5,6,0,10
2346909,885,prior,6,5,12,13
784651,885,prior,7,4,16,13
384871,885,prior,8,2,21,5
159707,885,prior,9,1,22,13
2815944,885,prior,10,2,12,29
1555115,885,prior,11,4,13,16
1174474,885,prior,12,5,17,8
1953458,885,prior,13,5,15,7
998031,885,prior,14,6,16,22
2358635,885,prior,15,1,23,16
45111,885,prior,16,0,17,13
1432783,885,prior,17,6,20,6
1817727,885,prior,18,1,17,9
30674,885,prior,19,2,23,8
28375,885,prior,20,0,20,12
294720,885,prior,21,5,23,12
1305670,885,train,22,3,20,12
1339658,886,prior,1,5,15,
983279,886,prior,2,5,16,7
1549476,886,prior,3,2,17,11
2027508,886,prior,4,6,14,18
305227,886,prior,5,1,17,30
3182016,886,prior,6,4,13,10
3200624,886,prior,7,4,19,0
1410699,886,prior,8,2,9,19
1644996,886,prior,9,0,12,5
229260,886,prior,10,3,11,3
403803,886,prior,11,4,23,30
3169239,886,prior,12,3,10,27
285386,886,prior,13,1,16,26
581712,886,prior,14,2,13,30
2822167,886,prior,15,5,12,3
3050876,886,prior,16,5,15,0
136949,886,prior,17,6,13,1
504014,886,prior,18,5,18,6
1926014,886,prior,19,3,10,19
2180451,886,prior,20,6,13,17
777305,886,prior,21,2,14,3
3023259,886,prior,22,3,12,8
556180,886,train,23,1,19,12
1967125,887,prior,1,1,8,
1431364,887,prior,2,6,7,5
1552214,887,prior,3,4,9,12
1479994,887,prior,4,2,9,5
1191038,887,prior,5,5,21,24
474397,887,prior,6,1,7,3
2431833,887,prior,7,0,16,30
2969640,887,prior,8,4,11,30
2689040,887,train,9,2,7,30
1456686,888,prior,1,3,14,
1520451,888,prior,2,1,16,5
1655380,888,prior,3,6,16,5
868223,888,prior,4,5,13,6
1962095,888,prior,5,0,9,2
2025495,888,prior,6,5,16,5
3335546,888,prior,7,2,14,4
781483,888,prior,8,4,9,2
2907115,888,prior,9,0,19,3
2160757,888,prior,10,6,14,6
1253540,888,prior,11,2,14,3
2140944,888,prior,12,2,13,7
2691967,888,prior,13,5,15,3
105184,888,prior,14,6,15,8
984358,888,prior,15,0,8,1
509989,888,train,16,3,13,3
457717,889,prior,1,5,17,
2768812,889,prior,2,5,10,21
2950790,889,prior,3,5,8,14
375391,889,prior,4,6,9,30
2684248,889,prior,5,5,9,30
2689584,889,train,6,2,15,30
1316166,890,prior,1,6,9,
1531800,890,prior,2,6,18,7
2853166,890,prior,3,6,12,7
226622,890,prior,4,6,12,7
1426032,890,prior,5,6,7,7
918958,890,prior,6,5,9,20
3125720,890,prior,7,6,9,30
96864,890,prior,8,6,6,30
2009492,890,prior,9,6,18,30
1188861,890,prior,10,5,17,20
3102502,890,prior,11,5,19,14
1880115,890,prior,12,2,20,4
3274506,890,prior,13,1,18,6
2681468,890,prior,14,6,19,5
328200,890,prior,15,4,19,5
2307741,890,prior,16,0,17,3
3328441,890,prior,17,4,20,4
1573996,890,prior,18,3,18,27
3047185,890,prior,19,5,19,9
3327620,890,prior,20,5,20,7
3353496,890,train,21,5,11,14
354592,891,prior,1,6,15,
597057,891,prior,2,0,10,15
2033850,891,prior,3,6,8,27
2231621,891,prior,4,0,11,8
52362,891,prior,5,5,15,5
2401213,891,prior,6,0,17,9
2943747,891,prior,7,2,11,30
335749,891,prior,8,1,17,30
44722,891,prior,9,2,19,22
3092501,891,prior,10,0,0,26
934825,891,prior,11,1,14,8
1977967,891,prior,12,1,17,30
2373480,891,prior,13,1,12,7
3271031,891,prior,14,1,11,14
1578831,891,prior,15,0,12,30
846979,891,train,16,6,18,30
2557057,892,prior,1,5,19,
2881990,892,prior,2,2,14,4
3357989,892,prior,3,6,20,4
2154075,892,prior,4,6,12,7
1678707,892,prior,5,1,21,2
1967502,892,prior,6,0,21,6
1241093,892,prior,7,3,12,3
1331214,892,prior,8,1,15,5
2045477,892,prior,9,6,14,5
6892,892,prior,10,6,22,7
1376997,892,prior,11,4,15,19
2927525,892,prior,12,6,23,9
3271309,892,train,13,4,14,12
2338004,893,prior,1,2,1,
571881,893,prior,2,2,19,7
2136182,893,prior,3,1,7,6
1959620,893,prior,4,6,18,12
1014726,893,prior,5,0,10,1
3176037,893,prior,6,2,18,9
1337615,893,prior,7,0,20,12
962060,893,prior,8,4,1,4
3195209,893,prior,9,6,11,2
2076845,893,prior,10,5,20,6
283809,893,prior,11,5,16,7
3081726,893,prior,12,6,9,8
2288370,893,prior,13,0,10,8
2893884,893,prior,14,6,12,6
1400521,893,prior,15,5,19,6
1126932,893,prior,16,4,18,6
3322152,893,prior,17,0,7,10
533703,893,prior,18,5,19,5
482163,893,prior,19,0,6,16
2535919,893,prior,20,6,17,20
3074710,893,prior,21,6,9,7
2488512,893,prior,22,6,10,7
2378034,893,prior,23,6,6,21
115094,893,prior,24,5,16,6
3036880,893,prior,25,6,8,15
951845,893,prior,26,6,12,7
2651115,893,prior,27,5,20,6
1152865,893,prior,28,5,20,14
551385,893,test,29,2,16,30
1178876,894,prior,1,0,18,
3216314,894,prior,2,0,22,0
1923844,894,prior,3,2,7,9
358994,894,prior,4,0,19,5
3155616,894,prior,5,0,22,7
505882,894,prior,6,1,13,15
680559,894,prior,7,3,13,2
1781122,894,prior,8,1,11,5
1859492,894,prior,9,4,16,30
150319,894,prior,10,6,9,2
32101,894,prior,11,2,8,3
1172843,894,prior,12,2,8,7
3307993,894,prior,13,4,15,2
2020955,894,prior,14,1,16,4
2750658,894,prior,15,1,13,7
2919601,894,prior,16,5,12,4
414636,894,prior,17,6,12,1
2007030,894,prior,18,2,13,3
1878066,894,prior,19,6,7,4
3105551,894,prior,20,1,16,2
2524500,894,prior,21,1,13,7
3208538,894,prior,22,0,12,6
1043057,894,prior,23,5,7,5
445407,894,prior,24,6,12,1
2934999,894,prior,25,3,11,4
909469,894,prior,26,0,8,4
2212157,894,prior,27,0,11,14
511114,894,prior,28,5,8,5
2909756,894,prior,29,2,16,4
303443,894,prior,30,4,14,2
693783,894,prior,31,6,14,2
2176278,894,prior,32,3,11,4
463377,894,prior,33,5,19,2
1203957,894,prior,34,1,15,3
661706,894,prior,35,3,18,2
2753416,894,prior,36,3,12,7
2799351,894,prior,37,0,11,4
2205947,894,prior,38,6,16,6
979148,894,prior,39,0,22,8
631930,894,prior,40,0,7,7
2281132,894,prior,41,3,13,3
443816,894,prior,42,5,13,2
978521,894,prior,43,0,12,2
1789594,894,prior,44,4,14,4
113814,894,prior,45,1,11,11
2461144,894,prior,46,0,20,6
3108871,894,prior,47,0,9,7
2201852,894,prior,48,3,15,3
1717780,894,prior,49,6,14,3
802423,894,prior,50,2,11,3
1077315,894,prior,51,5,15,3
1825385,894,prior,52,0,13,9
2949833,894,prior,53,5,12,5
287394,894,prior,54,2,12,4
221021,894,prior,55,0,14,5
1213822,894,prior,56,4,16,4
2834929,894,prior,57,1,12,4
3240789,894,prior,58,6,10,5
1613134,894,prior,59,5,15,6
67042,894,prior,60,0,11,2
841019,894,prior,61,1,9,8
758034,894,prior,62,3,18,2
3004029,894,prior,63,1,7,12
1369609,894,prior,64,5,14,4
122791,894,prior,65,2,17,11
2881418,894,prior,66,0,20,5
2065552,894,test,67,2,15,16
700437,895,prior,1,6,16,
1175021,895,prior,2,6,11,21
1239012,895,prior,3,6,10,28
149742,895,prior,4,1,15,16
900725,895,prior,5,2,12,15
1393688,895,train,6,1,11,20
1186376,896,prior,1,6,9,
644382,896,prior,2,0,12,1
2445050,896,prior,3,6,11,6
579591,896,prior,4,0,11,1
2537254,896,prior,5,0,17,7
886420,896,prior,6,0,19,7
1897298,896,prior,7,5,15,5
1272152,896,prior,8,6,21,1
902270,896,prior,9,0,11,8
1864944,896,prior,10,1,13,8
2468720,896,prior,11,3,9,2
1734712,896,prior,12,0,11,11
3178644,896,prior,13,5,20,5
2365696,896,prior,14,0,10,2
375568,896,prior,15,0,9,14
1896069,896,prior,16,0,16,14
2983036,896,prior,17,3,14,24
1551470,896,prior,18,6,9,10
431535,896,prior,19,0,13,30
2939627,896,prior,20,3,17,30
473506,896,prior,21,2,16,30
1086238,896,prior,22,1,18,30
2844140,896,prior,23,2,14,8
1577394,896,prior,24,6,10,18
648269,896,prior,25,0,16,1
849911,896,prior,26,0,10,14
2619795,896,test,27,0,15,7
249018,897,prior,1,6,12,
2233528,897,prior,2,4,10,5
352411,897,prior,3,0,14,30
2558266,897,prior,4,6,10,13
3036648,897,train,5,6,13,30
1773722,898,prior,1,0,10,
1230779,898,prior,2,1,9,30
3352942,898,prior,3,4,16,3
3109587,898,prior,4,1,15,4
246443,898,prior,5,3,10,9
269605,898,prior,6,3,10,0
2042745,898,prior,7,3,15,21
2112017,898,prior,8,3,15,0
289001,898,prior,9,5,17,2
3093478,898,prior,10,1,13,24
2911307,898,prior,11,1,13,0
297123,898,prior,12,2,8,1
323314,898,prior,13,4,10,2
474062,898,prior,14,6,11,16
514072,898,prior,15,4,11,5
3289990,898,prior,16,5,9,8
2260831,898,prior,17,3,16,5
2997398,898,prior,18,3,16,0
2247103,898,prior,19,6,9,24
479782,898,prior,20,2,12,3
2470999,898,prior,21,5,10,3
3274956,898,prior,22,2,14,4
325853,898,prior,23,4,16,9
2231695,898,prior,24,2,14,5
34146,898,prior,25,5,19,3
68651,898,prior,26,1,10,10
2668765,898,prior,27,3,12,2
29409,898,prior,28,5,8,2
1215478,898,prior,29,6,13,1
529852,898,prior,30,3,15,4
2324399,898,prior,31,4,15,1
645694,898,prior,32,6,20,2
559748,898,prior,33,1,16,9
3308473,898,prior,34,1,10,21
1090097,898,prior,35,1,17,0
2267305,898,prior,36,2,17,1
1269254,898,prior,37,0,12,12
1521575,898,prior,38,0,13,14
325049,898,prior,39,0,18,30
1712806,898,prior,40,3,11,3
2896663,898,prior,41,6,14,3
2348600,898,prior,42,2,9,3
2144770,898,prior,43,3,10,1
723023,898,prior,44,6,9,3
2882504,898,prior,45,2,16,3
572362,898,prior,46,1,12,6
3344116,898,prior,47,4,13,3
1464905,898,prior,48,4,17,0
3087588,898,prior,49,2,17,5
3157495,898,prior,50,4,19,2
3330825,898,prior,51,6,9,2
2303080,898,prior,52,0,13,1
631808,898,train,53,1,8,8
3360140,899,prior,1,4,14,
710482,899,prior,2,5,17,8
1537078,899,prior,3,0,20,2
517390,899,prior,4,2,8,2
2449747,899,prior,5,5,17,3
2759197,899,prior,6,6,14,1
2192511,899,prior,7,3,19,4
1062403,899,prior,8,4,13,1
128230,899,prior,9,5,15,1
406400,899,prior,10,6,15,1
1880459,899,train,11,2,21,3
3256896,900,prior,1,3,7,
511264,900,prior,2,5,8,9
1839162,900,prior,3,3,10,5
853243,900,prior,4,4,10,8
3066235,900,prior,5,4,9,7
2781786,900,prior,6,5,10,22
1229398,900,prior,7,3,15,19
1196150,900,train,8,3,9,14
762514,901,prior,1,2,18,
2021902,901,prior,2,0,9,19
2394701,901,prior,3,2,18,2
1240498,901,prior,4,1,16,30
1750098,901,train,5,3,17,30
1413551,902,prior,1,2,15,
576481,902,prior,2,1,13,30
909000,902,prior,3,0,15,6
92308,902,test,4,2,18,16
577876,903,prior,1,6,11,
1174064,903,prior,2,0,10,30
3393912,903,prior,3,6,11,6
1816916,903,prior,4,6,20,0
448644,903,prior,5,6,14,7
3406637,903,prior,6,6,13,14
1516146,903,prior,7,6,9,30
2869963,903,test,8,6,9,30
3141001,904,prior,1,4,12,
3269253,904,prior,2,4,2,30
2430653,904,prior,3,2,20,19
3044682,904,prior,4,5,17,30
391577,904,prior,5,0,12,16
587698,904,prior,6,6,11,30
1727975,904,prior,7,3,17,25
831829,904,prior,8,6,14,17
221995,904,test,9,3,7,30
1154419,905,prior,1,6,21,
1350682,905,prior,2,0,18,8
1220613,905,prior,3,0,18,14
1264115,905,prior,4,5,11,30
1729675,905,train,5,2,5,4
849375,906,prior,1,1,9,
3186260,906,prior,2,0,8,30
2459836,906,prior,3,5,15,30
2102968,906,prior,4,0,14,30
968909,906,train,5,0,11,14
2672156,907,prior,1,3,8,
2716908,907,prior,2,0,8,11
2407098,907,prior,3,0,10,7
2732432,907,prior,4,4,11,4
1740116,907,prior,5,1,16,4
1015555,907,prior,6,2,7,15
3028700,907,prior,7,1,17,6
1594902,907,prior,8,5,5,11
3205593,907,prior,9,2,7,11
3131582,907,prior,10,4,14,9
1229594,907,prior,11,3,20,20
1207495,907,prior,12,2,16,6
2846174,907,prior,13,2,8,7
2598999,907,prior,14,5,16,17
58187,907,prior,15,4,8,6
456392,907,prior,16,4,16,7
1464872,907,prior,17,1,9,4
526739,907,prior,18,1,10,7
3287649,907,prior,19,2,17,15
2189923,907,prior,20,3,17,22
520181,907,prior,21,6,14,10
3115679,907,prior,22,0,16,8
2173599,907,prior,23,0,17,14
979263,907,train,24,0,8,7
898119,908,prior,1,4,8,
1136673,908,prior,2,3,7,20
893829,908,prior,3,2,17,30
1375580,908,prior,4,2,11,30
863272,908,prior,5,1,20,30
2364225,908,test,6,3,19,2
2354441,909,prior,1,1,15,
3249319,909,prior,2,4,19,10
1563737,909,prior,3,3,10,13
374322,909,train,4,1,10,19
1811233,910,prior,1,3,17,
2005230,910,prior,2,3,17,0
608108,910,prior,3,3,17,0
554162,910,prior,4,3,17,0
2931310,910,prior,5,4,9,15
202271,910,prior,6,2,16,26
2899701,910,prior,7,2,12,7
1093241,910,prior,8,3,11,8
1315954,910,prior,9,3,12,0
3297166,910,prior,10,2,10,6
1782479,910,prior,11,3,11,1
1290456,910,prior,12,3,10,30
2383884,910,test,13,3,11,0
3336904,911,prior,1,2,12,
818580,911,prior,2,5,14,3
115733,911,prior,3,1,14,3
3072252,911,prior,4,4,11,17
2565460,911,prior,5,2,7,12
2064924,911,prior,6,1,13,20
3136289,911,prior,7,4,13,3
2930870,911,prior,8,5,8,8
2249379,911,prior,9,4,20,30
1081672,911,prior,10,3,15,13
434984,911,prior,11,0,19,25
3070645,911,prior,12,5,12,5
2710698,911,prior,13,5,10,7
1479898,911,prior,14,1,9,10
1123853,911,prior,15,2,18,8
2556814,911,prior,16,4,15,2
902741,911,prior,17,1,16,11
2119138,911,prior,18,2,13,1
1377120,911,prior,19,3,12,1
2005345,911,prior,20,4,13,1
3350660,911,prior,21,2,15,5
2656532,911,prior,22,0,13,5
2621639,911,prior,23,1,12,1
754475,911,prior,24,6,9,5
3253023,911,prior,25,1,12,2
2748534,911,prior,26,1,15,7
424752,911,prior,27,0,11,6
213654,911,prior,28,0,13,7
1245162,911,prior,29,4,9,30
1286974,911,prior,30,6,14,9
3269664,911,prior,31,5,15,13
566185,911,prior,32,4,10,6
264613,911,prior,33,5,10,15
69401,911,prior,34,2,9,4
17240,911,prior,35,1,16,13
540707,911,prior,36,3,10,2
1044143,911,prior,37,0,12,4
2149653,911,prior,38,3,9,10
1486248,911,prior,39,5,15,9
1409336,911,test,40,1,15,17
1324821,912,prior,1,5,10,
1961788,912,prior,2,4,9,6
2647998,912,prior,3,1,14,11
2338295,912,prior,4,0,17,6
3011421,912,prior,5,1,14,8
